"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
16,40,0.05,0.2,"Bray-Curtis",0.778616400028,0.819,1.83281226701496,0.003,NA,NA
16,40,0.05,0.2,"Aitchison",0.836677541867692,0.776,1.56224885993519,0.008,NA,NA
16,40,0.05,0.2,"Jaccard",0.870570299069247,0.786,1.52281208730117,0.004,NA,NA
16,40,0.05,2,"UniFrac",2.45742035993847,0.001,2.31543110853583,0.001,NA,NA
16,40,0.05,2,"GUniFrac",2.88840264374216,0.001,2.71651717109748,0.001,NA,NA
16,40,0.05,2,"weighted UniFrac",3.57530114734212,0.001,3.46985895942827,0.001,NA,NA
16,40,0.05,2,"GLaD",6.26723196175986,0.001,6.16211159805849,0.001,NA,NA
16,40,0.05,2,"Bray-Curtis",2.82743094058848,0.001,2.6732732575961,0.001,NA,NA
16,40,0.05,2,"Aitchison",2.47731116200103,0.002,2.18753746445725,0.001,NA,NA
16,40,0.05,2,"Jaccard",2.10456631607552,0.002,2.00120817253992,0.001,NA,NA
16,40,0.1,0.2,"UniFrac",0.739948959482144,0.887,1.79006912211708,0.002,NA,NA
16,40,0.1,0.2,"GUniFrac",0.665489890342624,0.94,2.01606751784828,0.002,NA,NA
16,40,0.1,0.2,"weighted UniFrac",0.533771866226797,0.968,2.40435934283854,0.001,NA,NA
16,40,0.1,0.2,"GLaD",0.255746400202105,0.997,3.5056978360713,0.001,NA,NA
16,40,0.1,0.2,"Bray-Curtis",0.674560695237906,0.925,1.97433050385037,0.003,NA,NA
16,40,0.1,0.2,"Aitchison",0.724436986580722,0.915,1.68023609931287,0.006,NA,NA
16,40,0.1,0.2,"Jaccard",0.788030454750916,0.906,1.63396635617673,0.002,NA,NA
16,40,0.1,2,"UniFrac",1.40560408092705,0.052,1.71895861409262,0.001,NA,NA
16,40,0.1,2,"GUniFrac",1.55262696802563,0.043,1.97708609475575,0.001,NA,NA
16,40,0.1,2,"weighted UniFrac",1.79373769412019,0.033,2.41936380411371,0.001,NA,NA
16,40,0.1,2,"GLaD",3.59335330503891,0.005,6.7628043730736,0.001,NA,NA
16,40,0.1,2,"Bray-Curtis",1.52395286744638,0.045,1.94815065951899,0.001,NA,NA
16,40,0.1,2,"Aitchison",1.41843299801603,0.054,1.70246269655518,0.003,NA,NA
16,40,0.1,2,"Jaccard",1.33249878199144,0.052,1.59247875502508,0.001,NA,NA
16,40,0.15,0.2,"UniFrac",0.762200255740628,0.864,2.10234527005103,0.001,NA,NA
16,40,0.15,0.2,"GUniFrac",0.718823717450186,0.865,2.49041435568395,0.001,NA,NA
16,40,0.15,0.2,"weighted UniFrac",0.75431575494621,0.751,3.3280958874742,0.001,NA,NA
16,40,0.15,0.2,"GLaD",1.11538318248648,0.355,5.69122674131186,0.001,NA,NA
16,40,0.15,0.2,"Bray-Curtis",0.696985540662181,0.887,2.3676481030573,0.001,NA,NA
16,40,0.15,0.2,"Aitchison",0.764881205812954,0.867,2.04257944870305,0.001,NA,NA
16,40,0.15,0.2,"Jaccard",0.805420157080582,0.874,1.83603164221461,0.001,NA,NA
16,40,0.15,2,"UniFrac",1.95391353997296,0.001,2.11871833110891,0.002,NA,NA
16,40,0.15,2,"GUniFrac",2.23952790836776,0.004,2.47323741889398,0.001,NA,NA
16,40,0.15,2,"weighted UniFrac",2.58749444822958,0.003,3.23533771733545,0.001,NA,NA
16,40,0.15,2,"GLaD",4.11584192788028,0.001,5.88746940194149,0.001,NA,NA
16,40,0.15,2,"Bray-Curtis",2.17989026564328,0.003,2.38800747603995,0.001,NA,NA
16,40,0.15,2,"Aitchison",1.98738140633392,0.002,2.05650085481628,0.002,NA,NA
16,40,0.15,2,"Jaccard",1.76828143564541,0.004,1.90031620776088,0.001,NA,NA
16,40,0.2,0.2,"UniFrac",0.814584971110087,0.788,1.99076776087913,0.002,NA,NA
16,40,0.2,0.2,"GUniFrac",0.767446329878811,0.774,2.33198646363521,0.002,NA,NA
16,40,0.2,0.2,"weighted UniFrac",0.684545877404985,0.833,2.72098099732245,0.001,NA,NA
16,40,0.2,0.2,"GLaD",0.607419499823472,0.814,4.54329850954834,0.001,NA,NA
16,40,0.2,0.2,"Bray-Curtis",0.760776321384265,0.788,2.20680367140448,0.002,NA,NA
16,40,0.2,0.2,"Aitchison",0.801729033427977,0.767,1.90526847383802,0.002,NA,NA
16,40,0.2,0.2,"Jaccard",0.830285633488392,0.797,1.75479857884534,0.002,NA,NA
16,40,0.2,2,"UniFrac",2.78640416134165,0.001,2.61698867720079,0.001,NA,NA
16,40,0.2,2,"GUniFrac",3.43840269590597,0.001,3.25622535026314,0.001,NA,NA
16,40,0.2,2,"weighted UniFrac",2.07414132528223,0.133,3.48662881063886,0.003,NA,NA
16,40,0.2,2,"GLaD",4.826353929983,0.001,5.06126656554775,0.001,NA,NA
16,40,0.2,2,"Bray-Curtis",3.25606104091177,0.001,3.12385074121674,0.001,NA,NA
16,40,0.2,2,"Aitchison",2.87186108606304,0.001,2.61115298038136,0.001,NA,NA
16,40,0.2,2,"Jaccard",2.37987899939392,0.001,2.27308455854581,0.001,NA,NA
16,40,0.25,0.2,"UniFrac",1.1481440096235,0.275,2.14760998594515,0.001,NA,NA
16,40,0.25,0.2,"GUniFrac",1.19605055165978,0.207,2.52679549498849,0.001,NA,NA
16,40,0.25,0.2,"weighted UniFrac",1.36585545742478,0.139,3.36882816193474,0.001,NA,NA
16,40,0.25,0.2,"GLaD",1.66427532772042,0.094,5.98494793980961,0.001,NA,NA
16,40,0.25,0.2,"Bray-Curtis",1.18938754022655,0.222,2.48206642172489,0.001,NA,NA
16,40,0.25,0.2,"Aitchison",1.08495113876311,0.302,2.05983514059643,0.001,NA,NA
16,40,0.25,0.2,"Jaccard",1.12318511400429,0.231,1.91563864004216,0.001,NA,NA
16,40,0.25,2,"UniFrac",2.62844758292266,0.001,2.47634600081206,0.001,NA,NA
16,40,0.25,2,"GUniFrac",3.18480144021551,0.001,3.01812161542163,0.001,NA,NA
16,40,0.25,2,"weighted UniFrac",3.22054230828532,0.001,3.73847728494504,0.001,NA,NA
16,40,0.25,2,"GLaD",5.66272789772648,0.001,6.10007839030205,0.001,NA,NA
16,40,0.25,2,"Bray-Curtis",3.01154195520264,0.001,2.83952835281981,0.001,NA,NA
16,40,0.25,2,"Aitchison",2.58908442107264,0.001,2.37175157413269,0.001,NA,NA
16,40,0.25,2,"Jaccard",2.24621513987619,0.001,2.12802543025184,0.001,NA,NA
16,40,0.3,0.2,"UniFrac",1.47887125948641,0.07,2.77647292297995,0.001,NA,NA
16,40,0.3,0.2,"GUniFrac",1.67618898063744,0.041,3.36174640217505,0.001,NA,NA
16,40,0.3,0.2,"weighted UniFrac",1.99472061467526,0.025,4.27132779545432,0.001,NA,NA
16,40,0.3,0.2,"GLaD",2.80674994719972,0.008,5.78636464363319,0.001,NA,NA
16,40,0.3,0.2,"Bray-Curtis",1.67353346325697,0.039,3.27777762273074,0.001,NA,NA
16,40,0.3,0.2,"Aitchison",1.469536229632,0.061,2.69832015230705,0.001,NA,NA
16,40,0.3,0.2,"Jaccard",1.37254244492869,0.062,2.32928511765364,0.001,NA,NA
16,40,0.3,2,"UniFrac",2.29905975726873,0.001,2.20859091734762,0.001,NA,NA
16,40,0.3,2,"GUniFrac",2.69783267760313,0.001,2.55463636591797,0.001,NA,NA
16,40,0.3,2,"weighted UniFrac",3.30527993876071,0.001,3.0798241860319,0.001,NA,NA
16,40,0.3,2,"GLaD",5.64432731389886,0.001,5.09499204734898,0.001,NA,NA
16,40,0.3,2,"Bray-Curtis",2.62891083394826,0.001,2.49685545685018,0.001,NA,NA
16,40,0.3,2,"Aitchison",2.28528243784119,0.001,2.12870218865979,0.001,NA,NA
16,40,0.3,2,"Jaccard",2.00190929657312,0.001,1.93502259063724,0.001,NA,NA
16,40,0.35,0.2,"UniFrac",1.3190307749532,0.098,2.02156716902812,0.001,NA,NA
16,40,0.35,0.2,"GUniFrac",1.437949261193,0.057,2.4405092315455,0.001,NA,NA
16,40,0.35,0.2,"weighted UniFrac",1.69437859962986,0.03,2.94243225284644,0.001,NA,NA
16,40,0.35,0.2,"GLaD",2.03640855672701,0.026,4.68674117555659,0.001,NA,NA
16,40,0.35,0.2,"Bray-Curtis",1.36993013981002,0.082,2.30819247577527,0.001,NA,NA
16,40,0.35,0.2,"Aitchison",1.2682243941541,0.121,1.96458311246345,0.001,NA,NA
16,40,0.35,0.2,"Jaccard",1.24356858085138,0.087,1.80923244149891,0.001,NA,NA
16,40,0.35,2,"UniFrac",3.14169560497061,0.001,2.80109078736542,0.001,NA,NA
16,40,0.35,2,"GUniFrac",3.77724972256062,0.001,3.29035826309417,0.001,NA,NA
16,40,0.35,2,"weighted UniFrac",4.4685049927024,0.001,4.08311227151751,0.001,NA,NA
16,40,0.35,2,"GLaD",8.29323926346932,0.001,7.44874215327146,0.001,NA,NA
16,40,0.35,2,"Bray-Curtis",3.56561274480487,0.001,3.12806473315962,0.001,NA,NA
16,40,0.35,2,"Aitchison",3.17241722096028,0.001,2.69190973340103,0.001,NA,NA
16,40,0.35,2,"Jaccard",2.60605250609833,0.001,2.36811968524869,0.001,NA,NA
16,40,0.4,0.2,"UniFrac",1.71394767536036,0.008,1.72524427375281,0.004,NA,NA
16,40,0.4,0.2,"GUniFrac",1.9362694317308,0.008,1.96928320228391,0.003,NA,NA
16,40,0.4,0.2,"weighted UniFrac",1.967690165921,0.004,2.46174873592617,0.001,NA,NA
16,40,0.4,0.2,"GLaD",2.74031612780564,0.004,2.66781862321758,0.002,NA,NA
16,40,0.4,0.2,"Bray-Curtis",1.93760105945404,0.004,1.98253038564392,0.002,NA,NA
16,40,0.4,0.2,"Aitchison",1.81894889876594,0.009,1.62047165914045,0.01,NA,NA
16,40,0.4,0.2,"Jaccard",1.59101246006251,0.006,1.62391892426364,0.004,NA,NA
16,40,0.4,2,"UniFrac",3.33634484176905,0.001,3.2972855809712,0.001,NA,NA
16,40,0.4,2,"GUniFrac",4.03359764784591,0.001,3.97493860454451,0.001,NA,NA
16,40,0.4,2,"weighted UniFrac",5.19875586335423,0.001,5.12459423856334,0.001,NA,NA
16,40,0.4,2,"GLaD",6.20326550684745,0.001,6.2848265436625,0.001,NA,NA
16,40,0.4,2,"Bray-Curtis",3.87047885954735,0.001,3.8312447370248,0.001,NA,NA
16,40,0.4,2,"Aitchison",3.3386208403248,0.001,3.24548154940493,0.001,NA,NA
16,40,0.4,2,"Jaccard",2.76344297897158,0.001,2.74692090895493,0.001,NA,NA
16,40,0.45,0.2,"UniFrac",1.10123128799267,0.315,1.94136501667083,0.001,NA,NA
16,40,0.45,0.2,"GUniFrac",1.14650388866887,0.284,2.24480523685513,0.001,NA,NA
16,40,0.45,0.2,"weighted UniFrac",1.14153340719417,0.292,2.72513244272703,0.001,NA,NA
16,40,0.45,0.2,"GLaD",1.4571264314118,0.149,5.18161077664921,0.001,NA,NA
16,40,0.45,0.2,"Bray-Curtis",1.178486557488,0.256,2.28880618293328,0.001,NA,NA
16,40,0.45,0.2,"Aitchison",1.13335504539618,0.28,1.90419798057501,0.001,NA,NA
16,40,0.45,0.2,"Jaccard",1.09513295404843,0.297,1.76965807646759,0.001,NA,NA
16,40,0.45,2,"UniFrac",2.53230484888741,0.001,2.42380337369267,0.001,NA,NA
16,40,0.45,2,"GUniFrac",2.81162611795854,0.001,3.38855113912031,0.001,NA,NA
16,40,0.45,2,"weighted UniFrac",1.59818907757548,0.082,6.16784657001182,0.001,NA,NA
16,40,0.45,2,"GLaD",4.16275962199402,0.001,3.91305857506274,0.001,NA,NA
16,40,0.45,2,"Bray-Curtis",2.81437533804347,0.001,2.59135857176928,0.001,NA,NA
16,40,0.45,2,"Aitchison",2.58974581766008,0.001,2.1159960751959,0.001,NA,NA
16,40,0.45,2,"Jaccard",2.1670144993148,0.001,2.04987556339204,0.001,NA,NA
16,40,0.5,0.2,"UniFrac",1.41217799773036,0.058,2.06477928469746,0.001,NA,NA
16,40,0.5,0.2,"GUniFrac",1.54346592434741,0.055,2.45196774644696,0.001,NA,NA
16,40,0.5,0.2,"weighted UniFrac",1.69849711518011,0.046,3.01784819464262,0.001,NA,NA
16,40,0.5,0.2,"GLaD",2.52178248625383,0.011,6.12892513302897,0.001,NA,NA
16,40,0.5,0.2,"Bray-Curtis",1.52795649293205,0.059,2.42041731658623,0.001,NA,NA
16,40,0.5,0.2,"Aitchison",1.39009466539661,0.086,2.03979244395106,0.001,NA,NA
16,40,0.5,0.2,"Jaccard",1.33558211239728,0.068,1.86394064426436,0.001,NA,NA
16,40,0.5,2,"UniFrac",2.89875305011924,0.001,2.73747866034832,0.001,NA,NA
16,40,0.5,2,"GUniFrac",3.58293048414677,0.001,3.37809258182307,0.001,NA,NA
16,40,0.5,2,"weighted UniFrac",3.68763763840028,0.001,3.75194165388061,0.001,NA,NA
16,40,0.5,2,"GLaD",8.42790851227595,0.001,7.65453645878113,0.001,NA,NA
16,40,0.5,2,"Bray-Curtis",3.35245774280788,0.001,3.18202132404242,0.001,NA,NA
16,40,0.5,2,"Aitchison",2.88840417352116,0.001,2.70560460210228,0.001,NA,NA
16,40,0.5,2,"Jaccard",2.44412239506672,0.001,2.32804215697723,0.001,NA,NA
16,60,0,0.2,"UniFrac",1.03736284775337,0.356,2.76495432776862,0.001,NA,NA
16,60,0,0.2,"GUniFrac",1.01318791320062,0.441,3.33304065288397,0.001,NA,NA
16,60,0,0.2,"weighted UniFrac",0.962024624978721,0.51,4.02086091235035,0.001,NA,NA
16,60,0,0.2,"GLaD",0.873791160880757,0.58,5.13495358769937,0.001,NA,NA
16,60,0,0.2,"Bray-Curtis",1.04722103918888,0.385,3.33394997414124,0.001,NA,NA
16,60,0,0.2,"Aitchison",1.05146132798426,0.369,2.6403693826472,0.001,NA,NA
16,60,0,0.2,"Jaccard",1.05885156776348,0.344,2.44904688359233,0.001,NA,NA
16,60,0,2,"UniFrac",1.96019159582348,0.006,2.81947578173387,0.001,NA,NA
16,60,0,2,"GUniFrac",2.25063872667199,0.001,3.43042397269123,0.001,NA,NA
16,60,0,2,"weighted UniFrac",2.93456784257414,0.001,4.97053826761559,0.001,NA,NA
16,60,0,2,"GLaD",4.51833899988365,0.001,10.9610698752272,0.001,NA,NA
16,60,0,2,"Bray-Curtis",2.24577669220946,0.001,3.37049838814162,0.001,NA,NA
16,60,0,2,"Aitchison",1.96393606191431,0.001,2.78765677641119,0.001,NA,NA
16,60,0,2,"Jaccard",1.79578732339757,0.001,2.48293793508569,0.001,NA,NA
16,60,0.05,0.2,"UniFrac",1.19165182491524,0.182,2.369638478169,0.001,NA,NA
16,60,0.05,0.2,"GUniFrac",1.11656133708146,0.289,3.12346650020478,0.001,NA,NA
16,60,0.05,0.2,"weighted UniFrac",0.751076761776261,0.751,4.04091749340866,0.001,NA,NA
16,60,0.05,0.2,"GLaD",1.18160236452606,0.286,6.33846594774499,0.001,NA,NA
16,60,0.05,0.2,"Bray-Curtis",1.20330688592214,0.204,2.75033284100587,0.001,NA,NA
16,60,0.05,0.2,"Aitchison",1.2292134658013,0.171,2.05026328974085,0.001,NA,NA
16,60,0.05,0.2,"Jaccard",1.1582299974341,0.187,2.15547521828039,0.001,NA,NA
16,60,0.05,2,"UniFrac",2.32939320465933,0.001,2.83377681732088,0.001,NA,NA
16,60,0.05,2,"GUniFrac",2.73640911302241,0.001,3.4330313629973,0.001,NA,NA
16,60,0.05,2,"weighted UniFrac",3.36424426089185,0.001,4.64319524043238,0.001,NA,NA
16,60,0.05,2,"GLaD",5.27238013733345,0.001,9.73137887067435,0.001,NA,NA
16,60,0.05,2,"Bray-Curtis",2.72338080056775,0.001,3.40237471540224,0.001,NA,NA
16,60,0.05,2,"Aitchison",2.33384571373857,0.001,2.7944702382827,0.001,NA,NA
16,60,0.05,2,"Jaccard",2.07103296843438,0.001,2.49613116053907,0.001,NA,NA
16,60,0.1,0.2,"UniFrac",1.05672591781946,0.351,2.28977744990896,0.001,NA,NA
16,60,0.1,0.2,"GUniFrac",1.13784910807006,0.293,2.73926699002042,0.001,NA,NA
16,60,0.1,0.2,"weighted UniFrac",1.68869532780894,0.095,3.72381555347391,0.001,NA,NA
16,60,0.1,0.2,"GLaD",1.14027568389032,0.334,4.408467382274,0.001,NA,NA
16,60,0.1,0.2,"Bray-Curtis",1.00914874523609,0.458,2.57898587232871,0.001,NA,NA
16,60,0.1,0.2,"Aitchison",1.00386557736057,0.471,2.00858435198743,0.001,NA,NA
16,60,0.1,0.2,"Jaccard",1.0181810773823,0.445,2.02816339880992,0.001,NA,NA
16,60,0.1,2,"UniFrac",2.35238924497022,0.001,2.48064685010581,0.001,NA,NA
16,60,0.1,2,"GUniFrac",2.62191913790844,0.001,3.03684638503349,0.001,NA,NA
16,60,0.1,2,"weighted UniFrac",1.58959236288406,0.084,4.32696410007303,0.001,NA,NA
16,60,0.1,2,"GLaD",3.99114317603934,0.001,5.39590857791944,0.001,NA,NA
16,60,0.1,2,"Bray-Curtis",2.67888144816246,0.001,2.88014005983232,0.001,NA,NA
16,60,0.1,2,"Aitchison",2.45807491357035,0.001,2.32865739449428,0.001,NA,NA
16,60,0.1,2,"Jaccard",2.07084019309716,0.001,2.18280692945928,0.001,NA,NA
16,60,0.15,0.2,"UniFrac",1.05521076396694,0.354,2.2649042429478,0.001,NA,NA
16,60,0.15,0.2,"GUniFrac",1.05590002499036,0.347,2.61448090431661,0.001,NA,NA
16,60,0.15,0.2,"weighted UniFrac",0.981206469716818,0.468,3.51844537251473,0.001,NA,NA
16,60,0.15,0.2,"GLaD",1.24941418831867,0.213,6.82353577393873,0.001,NA,NA
16,60,0.15,0.2,"Bray-Curtis",1.0785542871354,0.322,2.70240302396393,0.001,NA,NA
16,60,0.15,0.2,"Aitchison",1.09410872706985,0.285,2.16277278282202,0.001,NA,NA
16,60,0.15,0.2,"Jaccard",1.06212288661047,0.315,2.06848648088193,0.001,NA,NA
16,60,0.15,2,"UniFrac",2.3617754222681,0.001,2.47142465083667,0.001,NA,NA
16,60,0.15,2,"GUniFrac",2.80865642644332,0.001,2.99921024999357,0.001,NA,NA
16,60,0.15,2,"weighted UniFrac",3.4483070254757,0.001,4.02047119654641,0.001,NA,NA
16,60,0.15,2,"GLaD",5.47011927621067,0.001,7.63300343463866,0.001,NA,NA
16,60,0.15,2,"Bray-Curtis",2.78739617024219,0.001,2.95835021024939,0.001,NA,NA
16,60,0.15,2,"Aitchison",2.40477066302892,0.001,2.39113838822378,0.001,NA,NA
16,60,0.15,2,"Jaccard",2.13826431921725,0.001,2.23340023616573,0.001,NA,NA
16,60,0.2,0.2,"UniFrac",1.27362469369454,0.128,2.67089474629261,0.001,NA,NA
16,60,0.2,0.2,"GUniFrac",1.35824900466927,0.117,3.28627107893649,0.001,NA,NA
16,60,0.2,0.2,"weighted UniFrac",1.42795214461902,0.119,4.50785244007289,0.001,NA,NA
16,60,0.2,0.2,"GLaD",1.62928319869298,0.116,10.0452731314431,0.001,NA,NA
16,60,0.2,0.2,"Bray-Curtis",1.3641951901241,0.118,3.27708363415782,0.001,NA,NA
16,60,0.2,0.2,"Aitchison",1.31617905481074,0.118,2.62513203611179,0.001,NA,NA
16,60,0.2,0.2,"Jaccard",1.22886325514461,0.127,2.3762530794864,0.001,NA,NA
16,60,0.2,2,"UniFrac",3.0623118080393,0.001,2.9626822525969,0.001,NA,NA
16,60,0.2,2,"GUniFrac",3.66488131716154,0.001,3.61522036963954,0.001,NA,NA
16,60,0.2,2,"weighted UniFrac",4.41107683971795,0.001,4.82031086500946,0.001,NA,NA
16,60,0.2,2,"GLaD",7.89429880132083,0.001,8.5413716869972,0.001,NA,NA
16,60,0.2,2,"Bray-Curtis",3.63152691274543,0.001,3.59033311504012,0.001,NA,NA
16,60,0.2,2,"Aitchison",3.17692713697246,0.001,2.92571608389326,0.001,NA,NA
16,60,0.2,2,"Jaccard",2.67451856633588,0.001,2.61703458057536,0.001,NA,NA
16,60,0.25,0.2,"UniFrac",1.06830590485077,0.317,2.19529192950378,0.001,NA,NA
16,60,0.25,0.2,"GUniFrac",1.08910536588918,0.326,2.62750961609006,0.001,NA,NA
16,60,0.25,0.2,"weighted UniFrac",1.12810010143813,0.297,3.40984881642021,0.001,NA,NA
16,60,0.25,0.2,"GLaD",1.32364533053193,0.19,6.85670958466716,0.001,NA,NA
16,60,0.25,0.2,"Bray-Curtis",1.10948980682272,0.298,2.64638949519167,0.001,NA,NA
16,60,0.25,0.2,"Aitchison",1.08860115382566,0.307,2.17508977511821,0.001,NA,NA
16,60,0.25,0.2,"Jaccard",1.07240538121624,0.3,2.01562152018553,0.001,NA,NA
16,60,0.25,2,"UniFrac",2.24934807017945,0.001,2.86488678701843,0.001,NA,NA
16,60,0.25,2,"GUniFrac",2.58710668680829,0.002,3.40650512395787,0.001,NA,NA
16,60,0.25,2,"weighted UniFrac",3.27364388087799,0.002,4.50371027263887,0.001,NA,NA
16,60,0.25,2,"GLaD",5.74712921082861,0.001,8.3841250227719,0.001,NA,NA
16,60,0.25,2,"Bray-Curtis",2.59782476396421,0.002,3.41769725635784,0.001,NA,NA
16,60,0.25,2,"Aitchison",2.26922135098251,0.002,2.84703764995206,0.001,NA,NA
16,60,0.25,2,"Jaccard",2.04388619175997,0.002,2.54070696326405,0.001,NA,NA
16,60,0.3,0.2,"UniFrac",1.1635928758935,0.215,1.99689352996151,0.001,NA,NA
16,60,0.3,0.2,"GUniFrac",1.23307781949033,0.18,2.25513104340364,0.001,NA,NA
16,60,0.3,0.2,"weighted UniFrac",0.944342966304761,0.585,2.6186635869515,0.001,NA,NA
16,60,0.3,0.2,"GLaD",1.37182140110362,0.183,2.60458469295396,0.004,NA,NA
16,60,0.3,0.2,"Bray-Curtis",1.23360396793377,0.169,2.33931549831319,0.001,NA,NA
16,60,0.3,0.2,"Aitchison",1.19909043335262,0.175,1.89709891128793,0.001,NA,NA
16,60,0.3,0.2,"Jaccard",1.12640133149894,0.217,1.83911168797247,0.001,NA,NA
16,60,0.3,2,"UniFrac",3.08444642905254,0.001,3.08676893207233,0.001,NA,NA
16,60,0.3,2,"GUniFrac",3.78117999100832,0.001,3.81063880693992,0.001,NA,NA
16,60,0.3,2,"weighted UniFrac",5.26196034557681,0.001,5.34883245032684,0.001,NA,NA
16,60,0.3,2,"GLaD",8.59344087328202,0.001,9.89296627843274,0.001,NA,NA
16,60,0.3,2,"Bray-Curtis",3.71511717408874,0.001,3.74026481035515,0.001,NA,NA
16,60,0.3,2,"Aitchison",3.21325088286913,0.001,3.09068955696551,0.001,NA,NA
16,60,0.3,2,"Jaccard",2.70371434584079,0.001,2.7051744388533,0.001,NA,NA
16,60,0.35,0.2,"UniFrac",1.23194957185114,0.162,3.09101285993936,0.001,NA,NA
16,60,0.35,0.2,"GUniFrac",1.24721306912772,0.201,3.89755722448463,0.001,NA,NA
16,60,0.35,0.2,"weighted UniFrac",1.1555642446464,0.321,6.14178416975481,0.001,NA,NA
16,60,0.35,0.2,"GLaD",0.792502328004905,0.548,8.783872285321,0.001,NA,NA
16,60,0.35,0.2,"Bray-Curtis",1.27353894232037,0.179,3.75194069305992,0.001,NA,NA
16,60,0.35,0.2,"Aitchison",1.23512149220113,0.172,2.94235936077712,0.001,NA,NA
16,60,0.35,0.2,"Jaccard",1.20111234931891,0.158,2.67867708050197,0.001,NA,NA
16,60,0.35,2,"UniFrac",3.28894715267862,0.001,3.13435306435355,0.001,NA,NA
16,60,0.35,2,"GUniFrac",3.97026778191159,0.001,3.92843446536292,0.001,NA,NA
16,60,0.35,2,"weighted UniFrac",3.83307600597835,0.002,6.26685591149242,0.001,NA,NA
16,60,0.35,2,"GLaD",7.59382209935613,0.001,8.79731786086191,0.001,NA,NA
16,60,0.35,2,"Bray-Curtis",3.91736045798289,0.001,3.6854644524398,0.001,NA,NA
16,60,0.35,2,"Aitchison",3.39654372347751,0.001,2.93276378887672,0.001,NA,NA
16,60,0.35,2,"Jaccard",2.84694515981043,0.001,2.71605011898638,0.001,NA,NA
16,60,0.4,0.2,"UniFrac",1.41323109995537,0.055,2.86656840080975,0.001,NA,NA
16,60,0.4,0.2,"GUniFrac",1.56056519539174,0.056,3.58588148128773,0.001,NA,NA
16,60,0.4,0.2,"weighted UniFrac",1.36448942261777,0.166,4.08223725172755,0.001,NA,NA
16,60,0.4,0.2,"GLaD",1.76282787948377,0.067,7.44007251646009,0.001,NA,NA
16,60,0.4,0.2,"Bray-Curtis",1.5292123075414,0.06,3.44231851488412,0.001,NA,NA
16,60,0.4,0.2,"Aitchison",1.4478338832886,0.054,2.84250481949201,0.001,NA,NA
16,60,0.4,0.2,"Jaccard",1.33186244813041,0.064,2.4848774362444,0.001,NA,NA
16,60,0.4,2,"UniFrac",3.23640771123956,0.001,3.53812402807638,0.001,NA,NA
16,60,0.4,2,"GUniFrac",3.83319086560712,0.001,4.38157781700319,0.001,NA,NA
16,60,0.4,2,"weighted UniFrac",4.62858150472211,0.001,5.76373142716622,0.001,NA,NA
16,60,0.4,2,"GLaD",6.86607811575269,0.001,9.21439052609603,0.001,NA,NA
16,60,0.4,2,"Bray-Curtis",3.70444295444413,0.001,4.2434990323212,0.001,NA,NA
16,60,0.4,2,"Aitchison",3.33087118085134,0.001,3.58422379747513,0.001,NA,NA
16,60,0.4,2,"Jaccard",2.76891306714892,0.001,3.02280452112005,0.001,NA,NA
16,60,0.45,0.2,"UniFrac",1.12862393464017,0.243,2.55918497428955,0.001,NA,NA
16,60,0.45,0.2,"GUniFrac",1.22567866248295,0.215,3.1373278621287,0.001,NA,NA
16,60,0.45,0.2,"weighted UniFrac",1.41776233275866,0.146,4.02379661528613,0.001,NA,NA
16,60,0.45,0.2,"GLaD",1.53792710241993,0.15,5.13956255197576,0.001,NA,NA
16,60,0.45,0.2,"Bray-Curtis",1.24262218001626,0.211,3.19934199906645,0.001,NA,NA
16,60,0.45,0.2,"Aitchison",1.14393839094928,0.266,2.55911597651878,0.001,NA,NA
16,60,0.45,0.2,"Jaccard",1.13695898438795,0.238,2.31289973246829,0.001,NA,NA
16,60,0.45,2,"UniFrac",4.17421510234213,0.001,4.27764013864533,0.001,NA,NA
16,60,0.45,2,"GUniFrac",5.33754279233275,0.001,5.80913216515441,0.001,NA,NA
16,60,0.45,2,"weighted UniFrac",3.15149129203538,0.012,7.33458387964673,0.001,NA,NA
16,60,0.45,2,"GLaD",12.3950485756525,0.001,12.4337134721962,0.001,NA,NA
16,60,0.45,2,"Bray-Curtis",5.12100335685086,0.001,5.26627797898783,0.001,NA,NA
16,60,0.45,2,"Aitchison",4.32817580159239,0.001,4.16022411152439,0.001,NA,NA
16,60,0.45,2,"Jaccard",3.50333507385222,0.001,3.57577154340137,0.001,NA,NA
16,60,0.5,0.2,"UniFrac",1.86630532194239,0.006,2.85685261295553,0.001,NA,NA
16,60,0.5,0.2,"GUniFrac",2.08260178568615,0.006,3.49889436375135,0.001,NA,NA
16,60,0.5,0.2,"weighted UniFrac",2.52320143003536,0.003,5.02180962059357,0.001,NA,NA
16,60,0.5,0.2,"GLaD",4.35901006835689,0.001,10.0119931005881,0.001,NA,NA
16,60,0.5,0.2,"Bray-Curtis",2.08583139780456,0.006,3.36213270056312,0.001,NA,NA
16,60,0.5,0.2,"Aitchison",1.85647627801823,0.009,2.73958709439166,0.001,NA,NA
16,60,0.5,0.2,"Jaccard",1.7372255056822,0.004,2.52301165530258,0.001,NA,NA
16,60,0.5,2,"UniFrac",4.66225362954527,0.001,4.38648819145849,0.001,NA,NA
16,60,0.5,2,"GUniFrac",5.69174838107125,0.001,5.42499382118111,0.001,NA,NA
16,60,0.5,2,"weighted UniFrac",7.32053500193338,0.001,7.42185356591969,0.001,NA,NA
