"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,40,0.35,0.25,"weighted UniFrac",3.95109618830386,0.03,2.69603924792876,0.028,0.104582272723692,0.038
1,40,0.35,0.25,"GLaD",3.31518765539218,0.016,9.04896977938189,0.001,0.0674608024823032,0.013
1,40,0.35,0.25,"Bray-Curtis",2.05881087642299,0.001,2.49070812621866,0.001,0.0570403340814937,0.001
1,40,0.35,0.25,"Aitchison",1.53521568965048,0.034,1.48464032639319,0.009,0.0466841523499555,0.016
1,40,0.35,0.25,"Jaccard",1.71972128360096,0.001,1.94451539297954,0.001,0.048475142850415,0.001
1,40,0.4,0.1,"UniFrac",2.53836169140054,0.002,3.06012828383711,0.001,0.0697316341289761,0.001
1,40,0.4,0.1,"GUniFrac",1.26364598103019,0.228,2.81927949252642,0.023,0.0415951068772097,0.15
1,40,0.4,0.1,"weighted UniFrac",0.758716739072178,0.4,2.20758935413182,0.109,0.0310465957237298,0.269
1,40,0.4,0.1,"GLaD",4.45096373095249,0.011,20.4810874888034,0.001,0.0968275057362777,0.01
1,40,0.4,0.1,"Bray-Curtis",2.55650819047114,0.001,3.01927245569567,0.001,0.0685505238639313,0.001
1,40,0.4,0.1,"Aitchison",2.53128508866454,0.001,1.97573901957088,0.001,0.0688710472441862,0.001
1,40,0.4,0.1,"Jaccard",1.99421338453503,0.001,2.22918578483788,0.001,0.053909268965741,0.001
1,40,0.4,0.25,"UniFrac",2.14621440559285,0.001,2.40485503226623,0.001,0.0380568941589321,0.064
1,40,0.4,0.25,"GUniFrac",3.30861320664786,0.003,4.09614245440339,0.001,0.0338980207262729,0.165
1,40,0.4,0.25,"weighted UniFrac",4.1880763197092,0.012,6.344689495513,0.001,0.00757844199928568,0.877
1,40,0.4,0.25,"GLaD",4.84977073735429,0.007,8.84518068241893,0.001,-0.00720003439956863,0.999
1,40,0.4,0.25,"Bray-Curtis",2.39966993110467,0.001,2.70137110474784,0.001,0.0422593162019196,0.038
1,40,0.4,0.25,"Aitchison",1.58857954467853,0.025,1.66229606059338,0.001,0.0374346123446687,0.072
1,40,0.4,0.25,"Jaccard",1.90577864033784,0.002,2.09823154605743,0.001,0.0378556316157794,0.044
1,40,0.45,0.1,"UniFrac",2.09616340447932,0.004,2.48067094145273,0.001,0.0563193566497882,0.002
1,40,0.45,0.1,"GUniFrac",2.43471782218308,0.002,3.65711438584378,0.001,0.0599004164974162,0.006
1,40,0.45,0.1,"weighted UniFrac",1.99534911080464,0.058,5.77137113827873,0.001,0.0451251004622853,0.078
1,40,0.45,0.1,"GLaD",1.87503321885733,0.145,14.3367535156706,0.001,0.0171325452723014,0.388
1,40,0.45,0.1,"Bray-Curtis",2.28424493142357,0.001,2.79530138700183,0.001,0.06054353506671,0.004
1,40,0.45,0.1,"Aitchison",1.7938830854931,0.007,1.7045727566194,0.006,0.0475276291477149,0.026
1,40,0.45,0.1,"Jaccard",1.85073732038582,0.001,2.15934576082989,0.001,0.0508367163688748,0.004
1,40,0.45,0.25,"UniFrac",2.64822237480348,0.001,2.4024065758015,0.001,0.0501966340417087,0.001
1,40,0.45,0.25,"GUniFrac",3.61370484634912,0.001,3.7600191373784,0.001,0.055223434502023,0.001
1,40,0.45,0.25,"weighted UniFrac",4.20116189665009,0.001,5.3863897603125,0.001,0.050285814991747,0.019
1,40,0.45,0.25,"GLaD",5.17849743409242,0.003,8.90174402994237,0.001,0.00664551805111736,0.929
